date,session,number,bill,question,result,description,yeatotal,naytotal
2007-12-17,1st,1165,H RES 873,On Ordering the Previous Question,Passed,Same Day Rule,215,183
2007-12-17,1st,1166,H RES 873,On Agreeing to the Resolution,Passed,Same Day Rule,212,185
2007-12-17,1st,1167,H CON RES 271,On Agreeing to the Resolution,Failed,Sine Die Adjournment resolution of the 1st Session of the 110th Congress,184,218
2007-12-17,1st,1168,H RES 878,On Ordering the Previous Question,Passed,"Providing for consideration of the Senate amendment to H.R. 2764, State, foreign operations appropriations, FY 2008",216,186
2007-12-17,1st,1169,H RES 878,On Agreeing to the Resolution,Passed,"Providing for consideration of the Senate amendment to H.R. 2764, State, foreign operations appropriations, FY 2008",214,189
2007-12-17,1st,1170,H R 4286,On Motion to Suspend the Rules and Pass,Passed,"To award a congressional gold medal to Daw Aung San Suu Kyi in recognition of her courageous and unwavering commitment to peace, nonviolence, human rights, and democracy in Burma.",400,0
2007-12-17,1st,1171,H R 2764,On agreeing to Senate amendment with 1st House amendment,Passed,"Department of State, Foreign Operations, and Related Programs Appropriations for FY 2008",253,154
2007-12-17,1st,1172,H R 2764,On agreeing to Senate amendment with 2nd House amendment,Passed,"Department of State, Foreign Operations, and Related Programs Appropriations for FY 2008",206,201
2007-12-17,1st,1173,H CON RES 254,On Motion to Suspend the Rules and Agree,Passed,Recognizing and celebrating the centennial of Oklahoma statehood,403,1
2007-12-18,1st,1174,H RES 877,On Ordering the Previous Question,Passed,"Providing for the consideration of the Senate Amendment to the House Amendment to the Senate Amendment to H.R. 6, Energy Independence and Security Act",220,187
2007-12-18,1st,1175,H RES 877,On Agreeing to the Resolution,Passed,"Providing for the consideration of the Senate Amendment to the House Amendment to the Senate Amendment to H.R. 6, Energy Independence and Security Act",215,190
2007-12-18,1st,1176,H R 3793,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Veterans Guaranteed Bonus Act,405,0
2007-12-18,1st,1177,H R 6,On Agreeing to Senate Adt to House Adt to Senate Adt,Passed,Energy Independence and Security Act,314,100
2007-12-18,1st,1178,H R 2761,Suspend the Rules and Agree to the Senate amendment,Passed,Terrorism Risk Insurance Revision and Extension Act,360,53
2007-12-18,1st,1179,S 2271,On Motion to Suspend the Rules and Pass,Passed,Sudan Accountability and Divestment Act,411,0
2007-12-18,1st,1180,H RES 542,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Expressing the unconditional support of the House of Representatives for the members of the National Guard,408,0
2007-12-18,1st,1181,H RES 884,On Motion to Suspend the Rules and Agree,Passed,"Providing for the concurrence by the House in the Senate Amendments to H.R. 3997, with an amendment",411,0
2007-12-18,1st,1182,H R 3690,Suspend the Rules and Agree to the Senate amendment,Passed,U.S. Capitol Police and Library of Congress Police Merger Implementation Act of 2007.,413,0
2007-12-19,1st,1183,H R 3996,Suspend the Rules and Agree to the Senate amendment,Passed,Temporary Tax Relief Act of 2007,352,64
2007-12-19,1st,1184,S 2499,On Motion to Suspend the Rules and Pass,Passed,SCHIP Extension Act,411,3
2007-12-19,1st,1185,H R 4040,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Consumer Product Safety Modernization Act,407,0
2007-12-19,1st,1186,H R 2764,Agree to Senate Adt to House Adt to Senate Adt,Passed,"Department of State, Foreign Operations, and Related Programs Appropriations for FY 2008",272,142
2008-01-15,2nd,1,QUORUM,Call of the House,Passed,,0,0
2008-01-16,2nd,2,H RES 918,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 2768, to establish improved mandatory standards to protect miners during emergencies, and for other purposes",222,191
2008-01-16,2nd,3,H RES 912,On Motion to Suspend the Rules and Agree,Passed,Condemning the assassination of former Pakistani Prime Minister Benazir Bhutto,413,0
2008-01-16,2nd,4,H RES 921,On Motion to Suspend the Rules and Agree,Passed,"Providing for the concurrence by the House in the Senate amendment to H.R. 4253, with an amendment",406,2
2008-01-16,2nd,5,H R 2768,On Agreeing to the Amendment,Agreed to,,234,183
2008-01-16,2nd,6,H R 2768,On Agreeing to the Amendment,Agreed to,,364,53
2008-01-16,2nd,7,H R 2768,On Agreeing to the Amendment,Agreed to,,416,0
2008-01-16,2nd,8,H R 2768,On Agreeing to the Amendment,Failed,,188,229
2008-01-16,2nd,9,H R 2768,On Motion to Recommit with Instructions,Failed,S-MINER Act,197,217
2008-01-16,2nd,10,H R 2768,On Passage,Passed,S-MINER Act,214,199
2008-01-16,2nd,11,H R 4986,On Motion to Suspend the Rules and Pass,Passed,National Defense Authorization Act for Fiscal Year 2008,369,46
2008-01-17,2nd,12,H R 3524,On Agreeing to the Amendment,Agreed to,,388,20
2008-01-17,2nd,13,H R 3524,On Agreeing to the Amendment,Failed,,181,227
2008-01-17,2nd,14,H R 3524,On Agreeing to the Amendment,Failed,,186,221
2008-01-17,2nd,15,H R 3524,On Agreeing to the Amendment,Failed,,136,268
2008-01-17,2nd,16,H R 3524,On Agreeing to the Amendment,Failed,,169,240
2008-01-17,2nd,17,H R 3524,On Motion to Recommit with Instructions,Passed,HOPE VI Improvement and Reauthorization Act,372,28
2008-01-17,2nd,18,H R 3524,On Passage,Passed,HOPE VI Improvement and Reauthorization Act,271,130
2008-01-22,2nd,19,H R 4211,On Motion to Suspend the Rules and Pass,Passed,Judge Richard B. Allsbrook Post Office,391,0
2008-01-22,2nd,20,H RES 866,On Motion to Suspend the Rules and Agree,Passed,"Honoring the brave men and women of the United States Coast Guard whose tireless work, dedication, and commitment to protecting the United States have led to the Coast Guard seizing over 350,000 pounds of cocaine at sea during 2007, far surpassing all of our previous records",391,0
2008-01-23,2nd,21,H R 3963,On Ordering the Previous Question,Passed,Children’s Health Insurance Program Extension and Improvement,217,195
2008-01-23,2nd,22,H R 3963,"Passage, Objections of the President Not Withstanding",Failed,Children’s Health Insurance Program Extension and Improvement,260,152
2008-01-28,2nd,23,S 2110,On Motion to Suspend the Rules and Pass,Passed,"To designate the facility of the United States Postal Service located at 427 North Street in Taft, California, as the “Larry S. Pierce Post Office”.",388,0
2008-01-28,2nd,24,H R 4140,On Motion to Suspend the Rules and Pass,Passed,"To designate the Port Angeles Federal Building in Port Angeles, Washington, as the “Richard B. Anderson Federal Building”.",388,0
2008-01-29,2nd,25,H R 5140,On Motion to Suspend the Rules and Pass,Passed,Recovery Rebates and Economic Stimulus for the American People Act of 2008,385,35
2008-01-29,2nd,26,H RES 933,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Commending the Louisiana State University Tigers football team for winning the 2007 Bowl Championship Series national championship game.,409,1
2008-01-29,2nd,27,H R 1528,On Motion to Recommit with Instructions,Failed,New England National Scenic Trail Designation Act,183,205
2008-01-29,2nd,28,H R 1528,On Passage,Passed,New England National Scenic Trail Designation Act,261,122
2008-02-06,2nd,29,H RES 867,On Motion to Suspend the Rules and Agree,Passed,Commending the Houston Dynamo soccer team for winning the 2007 Major League Soccer Cup,373,0
2008-02-06,2nd,30,H RES 942,On Motion to Suspend the Rules and Agree,Passed,Recognizing the significance of Black History Month,367,0
2008-02-06,2nd,31,H RES 943,On Motion to Suspend the Rules and Agree,Passed,"Remembering the space shuttle Challenger disaster and honoring its crew members, who lost their lives on January 28, 1986",371,0
2008-02-07,2nd,32,H RES 956,On Ordering the Previous Question,Passed,"Providing for consideration of the bill (H.R. 4137) to amend and extend the Higher Education Act of 1965, and for other purposes",204,196
2008-02-07,2nd,33,H RES 956,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 4137) to amend and extend the Higher Education Act of 1965, and for other purposes",214,190
2008-02-07,2nd,34,H CON RES 283,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Calling for a peaceful resolution to the current electoral crisis in Kenya.,405,1
2008-02-07,2nd,35,H R 4848,"On Motion to Suspend the Rules and Pass, as Amended",Passed,"To extend for one year parity in the application of certain limits to mental health benefits, and for other purposes.",384,23
2008-02-07,2nd,36,H R 4137,On Agreeing to the Amendment,Agreed to,,260,153
2008-02-07,2nd,37,H R 4137,On Agreeing to the Amendment,Agreed to,,222,191
2008-02-07,2nd,38,H R 4137,On Agreeing to the Amendment,Failed,,179,236
2008-02-07,2nd,39,H R 4137,On Motion to Recommit with Instructions,Failed,"To amend and extend the Higher Education Act of 1965, and for other purposes",194,216
2008-02-07,2nd,40,H R 4137,On Passage,Passed,"To amend and extend the Higher Education Act of 1965, and for other purposes",354,58
2008-02-07,2nd,41,H RES 947,On Motion to Suspend the Rules and Agree,Passed,"Congratulating Lee Myung-Bak on his election to the Presidency of the Republic of Korea and wishing him well during his time of transition and his inauguration on February 25, 2008.",388,0
2008-02-07,2nd,42,H R 5140,On Agreeing to the Senate Amendment,Passed,Recovery Rebates and Economic Stimulus for the American People Act of 2008,380,34
2008-02-12,2nd,43,H RES 954,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Honoring the life of senior Border Patrol agent Luis A. Aguilar, who lost his life in the line of duty near Yuma, Arizona, on January 19, 2008",357,0
2008-02-12,2nd,44,H RES 909,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Commemorating the courage of the Haitian soldiers that fought for American independence in the “Siege of Savannah” and for Haiti’s independence and renunciation of slavery,361,0
2008-02-12,2nd,45,H CON RES 281,On Motion to Suspend the Rules and Agree,Passed,Celebrating the birth of Abraham Lincoln and recognizing the prominence the Declaration of Independence played in the development of Abraham Lincoln’s beliefs,357,0
2008-02-13,2nd,46,ADJOURN,On Motion to Adjourn,Failed,,3,366
2008-02-13,2nd,47,ADJOURN,On Motion to Adjourn,Failed,,7,364
2008-02-13,2nd,48,H RES 976,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 5349, to extend the Protect America Act of 2007 for 21 days",210,195
2008-02-13,2nd,49,H RES 976,Table Motion to Reconsider,Passed,"Providing for consideration of H.R. 5349, to extend the Protect America Act of 2007 for 21 days",206,194
2008-02-13,2nd,50,H RES 976,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 5349, to extend the Protect America Act of 2007 for 21 days",206,199
2008-02-13,2nd,51,H RES 976,Table Motion to Reconsider,Passed,"Providing for consideration of H.R. 5349, to extend the Protect America Act of 2007 for 21 days",210,195
2008-02-13,2nd,52,ADJOURN,On Motion to Adjourn,Failed,,3,395
2008-02-13,2nd,53,H R 5349,Table Appeal of the Ruling of the Chair,Passed,To extend the Protect America Act of 2007 for 21 days.,222,196
2008-02-13,2nd,54,H R 5349,On Passage,Failed,To extend the Protect America Act of 2007 for 21 days.,191,229
2008-02-13,2nd,55,H RES 960,On Motion to Suspend the Rules and Agree,Passed,Congratulating the National Football League champion New York Giants for winning Super Bowl XLII and completing one of the most remarkable postseason runs in professional sports history,412,1
2008-02-13,2nd,56,H CON RES 293,On Agreeing to the Resolution,Passed,,215,203
2008-02-13,2nd,57,H RES 917,On Motion to Suspend the Rules and Agree,Passed,"Supporting the goals and ideals of National Engineers Week, and for other purposes",408,0
2008-02-14,2nd,58,ADJOURN,On Motion to Adjourn,Failed,,2,390
2008-02-14,2nd,59,ADJOURN,On Motion to Adjourn,Failed,,2,400
2008-02-14,2nd,60,H RES 982,On Agreeing to the Resolution,Passed,"Providing for the adoption of H. Res. 979 and H. Res. 980, contempt of Congress resolutions.",223,32
2008-02-14,2nd,61,H RES 966,On Motion to Suspend the Rules and Agree,Passed,"Honoring African-American inventors, past and present, for their leadership, courage, and significant contributions to our national competitiveness",387,0
2008-02-14,2nd,62,H R 1834,"On Motion to Suspend the Rules and Pass, as Amended",Passed,National Ocean Exploration Program Act,352,49
2008-02-14,2nd,63,S 2571,On Motion to Suspend the Rules and Pass,Passed,"To make technical corrections to the Federal Insecticide, Fungicide, and Rodenticide Act",400,0
2008-02-14,2nd,64,H CON RES 289,On Motion to Suspend the Rules and Agree,Passed,Honoring and praising the National Association for the Advancement of Colored People on the occasion of its 99th anniversary,403,0
