Student Number;Question 1 ID;Question 2 ID;Question 3 ID;Question 4 ID;Question 5 ID
6198;5504;910;12709;130;12710
6199;15415;914;1143;172;12810
6200;12674;13273;12930;637;172
6201;13236;15415;914;537;194
6202;2202;716;12674;12734;12721
6203;2214;15014;15011;714;637
6204;537;2371;5601;2214;1119
6205;13274;1634;817;13;13228
6206;13235;5620;2193;999;194
6207;648;910;12752;15050;810
6208;5601;159;13224;2343;753
6209;13235;5504;375;12810;602
6210;910;166;13201;15049;2355
6211;13236;696;13243;13282;12109
6212;12171;1119;15413;226;15014
6213;2343;2208;716;1122;13517
6214;15057;15053;15872;5504;12803
6215;716;15014;12754;13207;13215
6216;13277;13231;1619;167;130
6217;471;1140;13080;12734;3917
6218;226;696;337;13217;810
6219;13243;760;15057;595;1135
6220;12803;65;2514;15872;13239
6221;5594;166;276;2321;810
6222;13235;12783;5580;2343;1630
6223;13282;12729;12718;12208;13234
6224;12208;1593;12803;12098;2497
6225;13241;5475;12209;13282;13080
6226;5456;2504;12930;436;13286
6227;2489;159;12721;172;2343
6228;456;13228;5580;3917;12716
6229;2504;818;3855;13224;12814
6230;65;13276;2291;13275;2497
6231;13231;648;15032;13241;276
6232;2291;13517;12674;15032;12720
6233;2516;13222;5594;13273;13236
6234;12745;15057;15029;15415;1619
6235;1110;1634;12721;3917;155
6236;226;12734;12810;12718;13235
6237;456;167;3917;13277;5916
6238;15052;575;1630;102;818
6239;1135;242;5475;575;12752
6240;5456;15033;15050;3855;631
6241;595;15033;15413;1140;5561
6242;12790;1112;172;3855;206
6243;15029;13231;172;12793;697
6244;12734;13241;691;13229;3859
6245;13229;172;92;13514;1112
6246;1110;15032;817;1112;12109
6247;2371;13201;5584;11542;13510
6248;637;999;456;13517;2504
6249;3917;15063;66;716;13221
6250;13224;456;2193;15057;1140
6251;2355;397;5456;691;1136
6252;12797;914;12721;166;1143
6253;2371;13222;3855;242;809
6254;575;3855;12098;760;1109
6255;1634;13205;102;1112;15063
6256;12734;5504;12716;12810;13205
6257;1143;13278;5580;2371;2514
6258;12817;337;1119;1110;12776
6259;445;13230;3917;2343;13282
6260;818;15147;2517;12803;753
6261;436;2208;2497;2516;1011
6262;12720;2511;13286;12793;12814
6263;13510;456;13275;2517;12810
6264;648;15415;13229;754;11542
6265;1110;697;155;2291;716
6266;3917;337;15403;1634;15051
6267;2193;5916;999;12710;13509
6268;12711;13239;13211;13292;2355
6269;1011;708;716;15061;12208
6270;12752;13514;766;15051;12709
6271;12674;1014;5456;12745;15063
6272;337;2214;12776;1593;13228
6273;13517;5475;1608;1109;697
6274;12752;708;1619;130;2371
6275;65;15061;13243;708;45
6276;12109;13080;5916;276;1608
6277;5553;2202;65;13239;1122
6278;12098;242;155;15049;226
6279;13517;12752;66;456;13221
6280;13205;2371;226;13275;760
6281;696;13234;697;1119;226
6282;12797;13078;1014;15014;2348
6283;2489;13231;13236;5916;2511
6284;15865;2514;12709;2517;12720
6285;12929;5553;12814;15033;13205
6286;13239;206;813;753;1122
6287;1634;12752;15872;13273;13212
6288;914;12209;2371;13078;15011
6289;13217;13231;2497;130;602
6290;813;13215;13509;13277;5594
6291;13286;1143;13239;11542;15065
6292;12710;766;2234;5475;5580
6293;12812;809;15032;397;12710
6294;2517;2355;716;190;2511
6295;12710;15061;223;2234;5594
6296;130;397;436;15071;65
6297;166;5594;2234;15049;12790
6298;760;12208;691;12930;45
6299;2193;13510;5601;15032;13234
6300;13235;11542;527;172;15063
6301;2321;13230;12171;15029;12710
6302;13207;648;1136;276;12711
6303;15064;5594;637;397;1112
6304;15050;13;12790;575;648
6305;15061;12209;194;13239;12776
6306;817;2234;12718;13224;5456
6307;12776;15011;27;15061;12709
6308;13514;5594;13231;1136;15053
6309;910;15033;1122;12734;2193
6310;92;12817;1112;575;276
6311;5916;12718;12810;13221;15011
6312;1593;914;5594;15872;5916
6313;15063;716;12929;602;12109
6314;2371;65;13234;1140;1049
6315;15052;12783;13078;13236;190
6316;45;575;5601;13211;15413
6317;12803;243;12710;13241;13510
6318;2202;13235;243;1014;12729
6319;2489;102;602;708;1619
6320;15030;13229;12721;631;172
6321;337;12710;2511;1109;3855
6322;226;2214;2291;1143;2497
6323;15403;2516;12710;714;713
6324;2489;13276;456;5456;15865
6325;12098;13230;155;13243;12814
6326;15061;11542;914;13212;12734
6327;12209;12179;2214;2234;12674
6328;696;809;15057;910;13276
6329;714;13229;766;15029;243
6330;13211;13230;130;223;5601
6331;445;13243;760;1122;714
6332;1136;206;114;754;2355
6333;1135;15053;15029;13274;13074
6334;13235;15053;13243;817;13509
6335;13205;13222;12745;5456;602
6336;807;1119;1143;13228;13231
6337;12720;13273;12729;456;2354
6338;12790;12729;1630;15029;809
6339;15029;12109;813;691;12752
6340;15065;13510;12720;15064;12776
6341;631;2291;12716;13275;708
6342;760;595;15057;910;12783
6343;708;3917;15011;15057;2354
6344;12776;13286;11542;15033;15029
6345;817;166;2504;15147;13509
6346;13205;5553;1140;15415;914
6347;13078;190;754;12776;15032
6348;12710;12817;13205;5594;15865
6349;12793;2321;15061;817;12716
6350;243;15057;15014;66;12710
6351;2202;914;15057;190;13273
6352;754;595;999;12810;12179
6353;13212;12711;2291;436;102
6354;15403;2517;2343;12929;456
6355;15065;12718;637;15014;2291
6356;697;631;1109;102;5601
6357;697;2208;13201;12745;2234
6358;15014;13074;3917;1122;45
6359;5620;12817;12752;102;12793
6360;3917;5601;760;15014;337
6361;1140;13517;691;13231;15147
6362;13277;1014;13229;810;631
6363;15014;691;15049;12716;1143
6364;15071;2348;13;15049;5504
6365;2516;5475;2202;27;15030
6366;708;172;12817;12932;5601
6367;15033;102;15147;436;12930
6368;13276;5594;708;12812;65
6369;3855;12783;914;15030;5561
6370;12721;15057;5561;13;12797
6371;12208;1110;637;45;5601
6372;999;445;12783;15063;15033
6373;2511;13514;13286;13241;2354
6374;1135;575;527;15052;13239
6375;12710;206;13224;12209;2208
6376;5601;13234;12729;155;13207
6377;13215;15050;713;2517;471
6378;2202;3917;809;1140;15061
6379;766;1122;12930;1011;11542
6380;696;5504;2348;13221;1014
6381;12709;2354;1110;15011;12776
6382;15049;809;12793;15064;13278
6383;15049;2343;3855;766;243
6384;13211;12817;13229;1014;13222
6385;13217;1593;1140;13221;910
6386;12098;15071;15065;471;714
6387;13510;12930;2504;13231;12790
6388;12109;12776;2321;2516;12710
6389;12793;817;5584;1122;1049
6390;2202;206;13509;716;648
6391;92;15064;5553;190;2202
6392;12797;13229;15061;708;807
6393;13274;12209;5584;999;602
6394;15071;12754;12734;817;12109
6395;760;15057;753;13278;13211
6396;226;708;527;12208;1119
6397;15413;13222;1135;631;1630
6398;5580;15014;375;2354;15403
6399;696;166;13517;13201;456
6400;2516;5504;15413;13235;5594
6401;648;445;243;13201;13273
6402;375;817;397;12718;13212
6403;13228;13273;12171;1608;15413
6404;602;15029;5916;2193;15051
6405;13239;13517;375;15032;696
6406;810;15064;12754;817;537
6407;27;5580;2504;13239;575
6408;12734;12752;13074;11542;1593
6409;13080;12179;5561;13273;166
6410;12720;13;1630;1049;15872
6411;12716;190;13074;2371;2516
6412;15051;13228;5504;15403;12208
6413;13510;1136;13292;2343;12812
6414;13509;537;13205;5584;1112
6415;13221;12209;445;1014;12776
6416;12711;1119;713;527;13205
6417;27;2497;15014;242;13509
6418;12710;65;13207;1049;3859
6419;2514;766;15403;2193;817
6420;575;12812;12720;713;15413
6421;66;12754;172;12718;5456
6422;15065;337;456;13;13509
6423;910;15057;12776;375;15064
6424;15057;243;12674;2234;15071
6425;1608;2348;766;194;12932
6426;13230;5553;2489;708;397
6427;1143;595;13282;2514;754
6428;631;13514;13273;12752;15052
6429;13236;5601;13282;2371;595
6430;5475;760;13282;2348;13274
6431;2202;1109;15052;12932;242
6432;12171;15872;12734;1135;1630
6433;12109;5580;12729;11542;631
6434;1110;12754;13230;637;15065
6435;2355;375;45;713;12810
6436;1634;337;12797;1136;12710
6437;12710;5594;1049;1011;12814
6438;708;716;13074;1630;2516
6439;2321;13277;537;2371;1593
6440;15051;527;5620;2371;12709
6441;15413;471;13278;2234;13224
6442;12754;166;12674;5594;194
6443;2343;2214;12171;13509;708
6444;2504;15065;167;12720;65
6445;12790;66;13235;11542;226
6446;27;13276;13228;2371;15403
6447;13517;13224;13236;5620;167
6448;1140;13278;12814;1011;15063
6449;696;753;13207;5916;807
6450;5584;708;1122;2348;575
6451;13212;575;3859;13230;5620
6452;13231;5594;1140;13286;2354
6453;2193;445;760;12674;12716
6454;15872;13509;114;1140;12790
6455;15051;167;13234;12709;2343
6456;766;12810;1593;2348;1110
6457;810;1110;13229;2355;13239
6458;15061;159;375;2208;12803
6459;375;15071;12209;13205;2514
6460;445;910;13514;5584;12171
6461;12810;12817;5504;12718;716
6462;167;5475;2516;2371;445
6463;12790;13235;697;13229;226
6464;15051;15057;12179;194;2355
6465;12814;2355;999;12752;2234
6466;716;713;13212;2511;1112
6467;15011;2371;13509;243;92
6468;1630;1619;5456;13234;2514
6469;13273;13286;12803;648;13234
6470;15064;527;13234;15030;13229
6471;27;445;1049;13222;15071
6472;2355;2371;12812;13277;15071
6473;13;2214;12209;15029;15051
6474;691;12209;456;12710;13278
6475;12752;527;13286;2348;809
6476;2193;12790;15403;15872;1140
6477;12721;15051;12710;12929;1619
6478;15052;12716;807;15403;12932
6479;13236;13241;15053;15030;696
6480;13231;13517;12754;1122;2234
6481;13292;1630;12797;12803;999
6482;2354;12734;13292;15865;537
6483;15057;12721;817;12745;45
6484;1593;12718;12098;12797;13236
6485;1049;691;15029;708;2516
6486;537;12208;12745;13205;12812
6487;2516;13078;13;12783;602
6488;12929;13228;13205;15052;114
6489;12734;223;15403;13282;3917
6490;13201;5475;471;691;12814
6491;12720;13;691;12803;12754
6492;999;2355;817;12776;696
6493;12721;172;12674;15029;5601
6494;12803;15415;13234;13514;12710
6495;12720;15413;914;13221;13514
6496;167;12098;631;226;817
6497;15061;375;595;130;13277
6498;13207;1135;1136;15053;223
6499;12776;15014;15413;527;696
6500;12793;5580;12803;12709;13273
6501;5620;13222;13221;1122;243
6502;2343;2193;602;12709;92
6503;223;5584;2202;172;2497
6504;3859;27;337;760;13241
6505;5553;5561;809;15033;13241
6506;2517;436;708;13217;15032
6507;12929;12797;15865;637;15057
6508;810;12109;12793;527;12754
6509;92;66;691;637;1630
6510;2234;13215;12710;12208;13074
6511;12209;1110;167;13;27
6512;12793;910;276;13228;2321
6513;15029;3859;15051;13274;15057
6514;337;1619;13243;397;12797
6515;13201;375;807;13243;713
6516;1140;2354;12171;2214;45
6517;445;159;1608;13228;397
6518;2504;12745;471;15071;2489
6519;13215;12814;818;13229;809
6520;2516;167;12674;12729;714
6521;575;12745;2516;12930;65
6522;5601;13510;15051;1608;13239
6523;12716;397;5561;65;102
6524;1110;13276;15065;5620;631
6525;12710;13273;12098;190;12729
6526;226;13278;13078;13234;15403
6527;13276;243;13278;445;1049
6528;5620;13215;337;12814;12729
6529;12171;13282;13273;12814;2371
6530;102;15014;575;809;696
6531;637;15051;2354;1135;15053
6532;3917;12711;713;1593;2489
6533;12729;206;13228;15052;13234
6534;631;15064;575;753;12814
6535;2517;45;12745;2321;15147
6536;708;5916;12776;691;13276
6537;2489;1122;102;766;242
6538;2517;753;2511;1630;3859
6539;242;13509;754;12814;2321
6540;1143;12710;13228;691;12109
6541;15147;602;13221;66;2504
6542;13514;575;12171;13221;13211
6543;12729;13074;5584;13235;445
6544;13217;2348;166;713;12776
6545;12709;575;15071;12171;155
6546;12098;13228;159;2355;2234
6547;15032;13239;130;753;3855
6548;436;13241;276;13510;13221
6549;5553;1140;1110;15032;818
6550;375;2355;15061;2348;713
6551;13235;166;223;13278;1140
6552;13277;13243;5504;2511;12710
6553;1109;15147;471;12209;13
6554;12720;92;766;12729;2511
6555;13229;15063;999;2371;456
6556;12718;13201;12721;66;190
6557;2321;2497;66;1136;12752
6558;716;810;12776;15049;1049
6559;194;696;12783;13221;3855
6560;445;2193;1109;817;456
6561;13224;1119;13205;1136;13236
6562;714;2348;1011;2193;12718
6563;5584;13078;817;12721;159
6564;15064;13078;12793;167;12790
6565;13510;2489;817;471;15064
6566;15051;5553;1634;1109;691
6567;456;1119;15071;2504;15050
6568;1143;2343;2208;13230;13517
6569;5553;602;13212;809;910
6570;13275;813;13221;13230;2514
6571;817;5580;15033;1049;527
6572;12793;456;2208;12797;1109
6573;810;27;12208;13074;45
6574;102;12710;12674;243;12817
6575;13517;13207;13221;691;102
6576;12171;130;5594;2354;13201
6577;813;13286;1109;5456;13274
6578;2511;436;1634;1122;337
6579;12109;226;13201;12810;15872
6580;13217;13509;12718;807;206
6581;15413;12790;2214;12745;445
6582;12752;13;15403;167;527
6583;12721;243;714;13274;12179
6584;1593;15052;15065;15413;12209
6585;13211;602;766;13509;12745
6586;12803;11542;12179;2208;12790
6587;5601;276;2348;15413;5504
6588;15053;12709;5601;3917;15413
6589;456;13078;12754;243;15051
6590;2514;13241;15865;766;5620
6591;2321;1122;15050;12783;13517
6592;13243;1608;15061;15011;1630
6593;471;375;1011;910;15063
6594;5580;13222;2497;13074;2504
6595;276;13509;5456;15011;1135
6596;15865;226;760;13217;12814
6597;445;65;2489;12817;13217
6598;1122;602;12932;2291;15057
6599;13080;13078;130;13274;12810
6600;226;13292;12797;155;12711
6601;15051;2497;818;13222;12745
6602;15413;12790;13230;5584;3917
6603;1136;1634;5553;12208;15030
6604;5620;648;2291;696;15071
6605;1119;15415;2208;12716;1011
6606;65;194;13217;12814;713
6607;5584;15415;206;12710;5475
6608;337;13207;13277;13228;12098
6609;375;910;15071;2234;15050
6610;2517;12930;13229;12817;817
6611;691;12721;12734;12729;3859
6612;102;2291;194;12720;15071
6613;1110;2511;167;13277;1608
6614;13211;13234;15053;15065;13
6615;12709;1122;13215;910;375
6616;242;375;1136;2202;15061
6617;637;716;12710;1011;13292
6618;27;15403;2193;15014;13273
6619;2504;2514;1110;12718;807
6620;15032;12734;155;13;15065
6621;159;13078;602;13222;15403
6622;12734;13235;708;2208;15051
6623;159;12797;1143;1135;13275
6624;130;13229;575;114;1011
6625;12721;708;15147;5456;13229
6626;12810;12817;15147;5475;807
6627;716;65;15063;999;708
6628;242;12729;1014;337;276
6629;375;456;155;1112;15032
6630;172;1135;13224;276;397
6631;5504;190;5594;13274;2504
6632;13;2371;15052;2497;12814
6633;810;12817;2371;13292;12709
6634;696;223;13230;13236;15053
6635;2348;12783;13224;5456;1135
6636;12710;3859;13277;5475;575
6637;12810;15865;13510;12098;15872
6638;5580;2497;166;631;5553
6639;194;13224;15057;13221;810
6640;13275;13514;2343;15147;102
6641;13241;13235;2516;13230;631
6642;537;1135;12209;12776;2514
6643;1049;13222;114;12171;13215
6644;456;2504;2514;813;12209
6645;2371;13229;2214;13517;713
6646;708;12098;15865;1109;5456
6647;13228;575;2202;13205;13239
6648;13221;276;13510;12930;2489
6649;813;15029;242;166;2511
6650;15872;13274;13236;15053;15051
6651;714;15051;1136;5580;337
6652;602;1593;5601;810;807
6653;1634;375;12783;602;15030
6654;2497;13221;206;13211;13286
6655;914;13215;15061;807;13510
6656;12803;2517;243;1112;13211
6657;914;12803;12721;226;2343
6658;15865;92;12812;456;167
6659;12797;66;114;12709;15030
6660;226;12179;12711;15872;12929
6661;13241;1140;13234;12109;2291
6662;714;167;1143;713;13276
6663;810;1630;1136;5601;194
6664;12754;813;1143;12674;12209
6665;2497;15052;15403;1011;15064
6666;12929;1140;92;27;114
6667;3859;397;2489;1119;631
6668;3855;12710;1143;5561;1608
6669;1634;13080;1619;12098;2504
6670;13078;13228;15064;1143;1135
6671;1608;15029;13230;5601;527
6672;12754;809;1634;5475;15063
6673;3855;2208;15050;12709;5594
6674;5584;2355;456;13229;15063
6675;13211;15413;5580;471;456
6676;1619;102;807;13217;2208
6677;602;13212;2348;12208;1143
6678;1109;595;1049;15011;714
6679;206;13273;760;12179;2321
6680;2291;12098;2343;13510;13230
6681;13228;172;12718;375;12793
6682;13241;2497;1014;1122;13276
6683;12098;810;13221;15403;2202
6684;13286;13074;436;13229;15011
6685;13211;13510;2202;5456;436
6686;2348;166;397;1140;5561
6687;1619;12720;12179;13207;1110
6688;714;13277;12752;12812;5620
6689;716;65;13212;13241;5580
6690;2208;5601;2321;2193;3917
6691;13274;12208;15011;12797;1049
6692;13217;2193;130;12930;13236
6693;813;1630;226;12776;810
6694;445;243;3855;13509;206
6695;753;631;12932;114;2208
6696;206;1143;13292;766;167
6697;1119;5456;12209;13282;1140
6698;13239;13221;13292;2214;1143
6699;12729;12710;15071;2348;12810
6700;5580;155;2193;13292;397
6701;1135;45;397;15403;766
6702;13509;2516;1109;13217;456
6703;697;1593;1112;1014;13273
6704;3917;12814;1634;12716;15063
6705;206;13276;760;12817;12179
6706;13509;13292;337;713;1634
6707;2511;1634;5553;12754;15065
6708;206;13205;708;12734;13510
6709;12711;12752;92;2234;595
6710;2208;15053;813;15033;15030
6711;13215;13201;190;12710;5553
6712;602;13292;817;12929;818
6713;13282;537;397;2354;15051
6714;637;1109;5456;12930;13510
6715;13078;194;753;13275;2291
6716;3855;602;999;817;5561
6717;716;12709;12930;817;13286
6718;13228;155;13080;12734;2202
6719;2489;15063;223;15032;716
6720;12776;13217;12814;15071;753
6721;166;15865;436;13241;13276
6722;12783;810;12171;697;12711
6723;13509;155;13228;276;2355
6724;13230;1136;15147;102;527
6725;445;13201;206;2291;12814
6726;15147;2517;716;15049;13278
6727;13278;12932;15014;527;3855
6728;2516;575;12674;813;754
6729;3917;13217;456;172;914
6730;5916;13510;12179;2517;13231
6731;1011;13517;13239;754;13228
6732;813;12721;13282;910;12814
6733;3859;13221;155;397;15053
6734;810;2214;12171;15057;537
6735;12797;817;13221;1112;15061
6736;527;15049;12814;242;1140
6737;15872;5553;5561;15011;167
6738;243;5561;5584;13;223
6739;13514;15415;2348;15014;2355
6740;2504;471;13078;12109;13234
6741;13228;13235;1112;2321;13217
6742;65;102;2348;15053;5580
6743;12810;13;1112;12674;15415
6744;2517;12711;15872;807;13239
6745;12179;2511;537;12797;12729
6746;13229;12729;1143;12754;102
6747;13277;1112;12209;1630;12734
6748;12745;3917;3859;12814;15011
6749;637;5580;12817;13514;5456
6750;754;12754;12716;631;12718
6751;5561;159;276;809;1634
6752;12209;15865;1119;15065;12810
6753;155;13273;637;810;13241
6754;648;13510;2517;5475;2343
6755;1112;114;15403;12790;12776
6756;13074;337;190;2514;5594
6757;5620;12790;12710;2208;15030
6758;130;13074;92;13514;167
6759;696;1619;13276;436;13
6760;12718;15052;648;13277;12098
6761;436;2511;12674;5553;12817
6762;595;1110;13222;648;12716
6763;12932;1110;5504;12790;13274
6764;602;13207;13292;2321;11542
6765;1119;13207;15029;15050;12734
6766;527;12790;12817;15147;13275
6767;12709;2291;1593;5504;810
6768;716;2489;5620;2208;15049
6769;12716;5553;1109;130;15033
6770;114;436;3859;12752;13212
6771;12208;696;12803;11542;12930
6772;13230;15053;12710;15872;637
6773;2343;12776;15053;1109;13
6774;1112;130;12208;3917;12932
